2024-06-01 10:54:39 - #----------Config info----------#
2024-06-01 10:54:39 - model_config: {'num_classes': 2, 'input_channels': 4, 'c_list': [8, 16, 24, 32, 48, 64], 'split_att': 'fc', 'bridge': True},
2024-06-01 10:54:39 - test_weights: ,
2024-06-01 10:54:39 - datasets: ISIC2017,
2024-06-01 10:54:39 - data_path: ,
2024-06-01 10:54:39 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-06-01 10:54:39 - num_classes: 1,
2024-06-01 10:54:39 - input_size_h: 384,
2024-06-01 10:54:39 - input_size_w: 384,
2024-06-01 10:54:39 - input_channels: 4,
2024-06-01 10:54:39 - distributed: False,
2024-06-01 10:54:39 - local_rank: -1,
2024-06-01 10:54:39 - num_workers: 0,
2024-06-01 10:54:39 - seed: 42,
2024-06-01 10:54:39 - world_size: None,
2024-06-01 10:54:39 - rank: None,
2024-06-01 10:54:39 - amp: False,
2024-06-01 10:54:39 - batch_size: 4,
2024-06-01 10:54:39 - epochs: 80,
2024-06-01 10:54:39 - work_dir: ./results/,
2024-06-01 10:54:39 - print_interval: 5000,
2024-06-01 10:54:39 - val_interval: 1,
2024-06-01 10:54:39 - save_interval: 1,
2024-06-01 10:54:39 - threshold: 0.5,
2024-06-01 10:54:39 - opt: AdamW,
2024-06-01 10:54:39 - lr: 0.001,
2024-06-01 10:54:39 - betas: (0.9, 0.999),
2024-06-01 10:54:39 - eps: 1e-08,
2024-06-01 10:54:39 - weight_decay: 0.01,
2024-06-01 10:54:39 - amsgrad: False,
2024-06-01 10:54:39 - sch: CosineAnnealingLR,
2024-06-01 10:54:39 - T_max: 50,
2024-06-01 10:54:39 - eta_min: 1e-05,
2024-06-01 10:54:39 - last_epoch: -1,
2024-06-01 10:54:41 - train: epoch 1, iter:0, loss: 1.5209, lr: 0.001
2024-06-03 00:46:24 - train: epoch 27, iter:5000, loss: 0.3720, lr: 0.0004739186928329897
2024-06-03 01:08:32 - val epoch: 27,  miou: 0.8810193038565527, f1_or_dsc: 0.9367466905312947, accuracy: 0.9490355754298321
2024-06-03 01:08:33 - train: epoch 28, iter:0, loss: 0.3536, lr: 0.0004429600493856692
2024-06-03 02:13:27 - train: epoch 28, iter:5000, loss: 0.3629, lr: 0.0004429600493856692
2024-06-03 02:35:26 - val epoch: 28,  miou: 0.8589354270433863, f1_or_dsc: 0.9241153991126119, accuracy: 0.9376991804075722
2024-06-03 02:35:27 - train: epoch 29, iter:0, loss: 0.4085, lr: 0.0004122462492800661
2024-06-03 03:40:28 - train: epoch 29, iter:5000, loss: 0.3481, lr: 0.0004122462492800661
2024-06-03 04:02:16 - val epoch: 29,  miou: 0.8794636627676038, f1_or_dsc: 0.9358666306669103, accuracy: 0.9479199383530305
2024-06-03 04:02:17 - train: epoch 30, iter:0, loss: 0.3661, lr: 0.0003818985058533967
2024-06-03 05:08:54 - train: epoch 30, iter:5000, loss: 0.3548, lr: 0.0003818985058533967
2024-06-03 05:31:30 - val epoch: 30,  miou: 0.8788320018479916, f1_or_dsc: 0.9355088703871185, accuracy: 0.9481165310010932
2024-06-03 05:31:31 - train: epoch 31, iter:0, loss: 0.3402, lr: 0.00035203658778440103
2024-06-03 06:36:35 - train: epoch 31, iter:5000, loss: 0.3442, lr: 0.00035203658778440103
2024-06-03 06:58:53 - val epoch: 31,  miou: 0.8659522854291429, f1_or_dsc: 0.92816123133608, accuracy: 0.9412674456274607
2024-06-03 06:58:54 - train: epoch 32, iter:0, loss: 0.3828, lr: 0.00032277834642108444
2024-06-03 08:03:19 - train: epoch 32, iter:5000, loss: 0.3327, lr: 0.00032277834642108444
2024-06-03 08:25:30 - val epoch: 32,  miou: 0.875518180785156, f1_or_dsc: 0.9336280391786276, accuracy: 0.9465139442054599
2024-06-03 08:25:31 - train: epoch 33, iter:0, loss: 0.3882, lr: 0.0002942392506752889
2024-06-03 09:30:09 - train: epoch 33, iter:5000, loss: 0.3342, lr: 0.0002942392506752889
2024-06-03 09:52:14 - val epoch: 33,  miou: 0.8794289490256566, f1_or_dsc: 0.9358469757333202, accuracy: 0.9481221769413033
2024-06-03 09:52:15 - train: epoch 34, iter:0, loss: 0.3483, lr: 0.00026653193131965077
2024-06-03 10:58:00 - train: epoch 34, iter:5000, loss: 0.3216, lr: 0.00026653193131965077
2024-06-03 11:20:36 - val epoch: 34,  miou: 0.8845121185019037, f1_or_dsc: 0.9387173580025032, accuracy: 0.9504201056138984
2024-06-03 11:20:37 - train: epoch 35, iter:0, loss: 0.3445, lr: 0.00023976573648539642
2024-06-03 12:25:43 - train: epoch 35, iter:5000, loss: 0.3164, lr: 0.00023976573648539642
2024-06-03 12:47:50 - val epoch: 35,  miou: 0.8853350383797052, f1_or_dsc: 0.9391805916263879, accuracy: 0.9511308376169125
2024-06-03 12:47:51 - train: epoch 36, iter:0, loss: 0.3009, lr: 0.00021404630011522574
2024-06-03 13:52:46 - train: epoch 36, iter:5000, loss: 0.3164, lr: 0.00021404630011522574
2024-06-03 14:14:38 - val epoch: 36,  miou: 0.8804857371137254, f1_or_dsc: 0.9364450043265354, accuracy: 0.949111501055728
2024-06-03 14:14:39 - train: epoch 37, iter:0, loss: 0.3258, lr: 0.00018947512507439847
2024-06-03 15:20:02 - train: epoch 37, iter:5000, loss: 0.3093, lr: 0.00018947512507439847
2024-06-03 15:42:35 - val epoch: 37,  miou: 0.8903650538662994, f1_or_dsc: 0.9420032940677421, accuracy: 0.9535084065595744
2024-06-03 15:42:36 - train: epoch 38, iter:0, loss: 0.2959, lr: 0.000166149182565299
2024-06-03 16:46:37 - train: epoch 38, iter:5000, loss: 0.3033, lr: 0.000166149182565299
2024-06-03 17:09:21 - val epoch: 38,  miou: 0.8865212704783499, f1_or_dsc: 0.9398476278547996, accuracy: 0.9515950325931898
2024-06-03 17:09:22 - train: epoch 39, iter:0, loss: 0.2857, lr: 0.00014416052942640132
2024-06-03 18:09:47 - train: epoch 39, iter:5000, loss: 0.2974, lr: 0.00014416052942640132
2024-06-03 18:32:04 - val epoch: 39,  miou: 0.8853897741123408, f1_or_dsc: 0.9392113888272154, accuracy: 0.9511866281527256
2024-06-03 18:32:05 - train: epoch 40, iter:0, loss: 0.3174, lr: 0.00012359594482598432
2024-06-03 19:32:32 - train: epoch 40, iter:5000, loss: 0.2945, lr: 0.00012359594482598432
2024-06-03 19:54:49 - val epoch: 40,  miou: 0.886151601845035, f1_or_dsc: 0.9396398475904066, accuracy: 0.9515397594320955
2024-06-03 19:54:50 - train: epoch 41, iter:0, loss: 0.3057, lr: 0.00010453658778440102
2024-06-03 20:54:40 - train: epoch 41, iter:5000, loss: 0.2909, lr: 0.00010453658778440102
2024-06-03 21:16:16 - val epoch: 41,  miou: 0.8910212506995338, f1_or_dsc: 0.9423704258954507, accuracy: 0.9539189460566692
2024-06-03 21:16:17 - train: epoch 42, iter:0, loss: 0.3129, lr: 8.70576768765026e-05
2024-06-03 22:17:15 - train: epoch 42, iter:5000, loss: 0.2869, lr: 8.70576768765026e-05
2024-06-03 22:39:20 - val epoch: 42,  miou: 0.8869737516898611, f1_or_dsc: 0.9401018439133457, accuracy: 0.9519513434236996
2024-06-03 22:39:21 - train: epoch 43, iter:0, loss: 0.3019, lr: 7.12281933782875e-05
2024-06-03 23:40:18 - train: epoch 43, iter:5000, loss: 0.2847, lr: 7.12281933782875e-05
2024-06-04 00:02:18 - val epoch: 43,  miou: 0.8787496910011197, f1_or_dsc: 0.9354622334312825, accuracy: 0.948349443531597
2024-06-04 00:02:19 - train: epoch 44, iter:0, loss: 0.3178, lr: 5.71106090293204e-05
2024-06-04 01:03:32 - train: epoch 44, iter:5000, loss: 0.2814, lr: 5.71106090293204e-05
2024-06-04 01:25:26 - val epoch: 44,  miou: 0.8896379496731532, f1_or_dsc: 0.9415961928866131, accuracy: 0.9531486158525315
2024-06-04 01:25:27 - train: epoch 45, iter:0, loss: 0.3163, lr: 4.4760639485315563e-05
2024-06-04 02:25:49 - train: epoch 45, iter:5000, loss: 0.2789, lr: 4.4760639485315563e-05
2024-06-04 02:46:56 - val epoch: 45,  miou: 0.8861965999376329, f1_or_dsc: 0.9396651440967871, accuracy: 0.9515891704895697
2024-06-04 02:46:57 - train: epoch 46, iter:0, loss: 0.3168, lr: 3.422702443389899e-05
2024-06-04 03:47:05 - train: epoch 46, iter:5000, loss: 0.2764, lr: 3.422702443389899e-05
2024-06-04 04:08:02 - val epoch: 46,  miou: 0.8861394545796399, f1_or_dsc: 0.9396330185745805, accuracy: 0.9514454111909995
2024-06-04 04:08:03 - train: epoch 47, iter:0, loss: 0.3156, lr: 2.5551335241327665e-05
2024-06-04 05:06:35 - train: epoch 47, iter:5000, loss: 0.2748, lr: 2.5551335241327665e-05
2024-06-04 05:28:06 - val epoch: 47,  miou: 0.8860327729208437, f1_or_dsc: 0.9395730399198426, accuracy: 0.9513988687282844
2024-06-04 05:28:07 - train: epoch 48, iter:0, loss: 0.3129, lr: 1.876781088929908e-05
2024-06-04 06:26:17 - train: epoch 48, iter:5000, loss: 0.2729, lr: 1.876781088929908e-05
2024-06-04 06:47:50 - val epoch: 48,  miou: 0.8853983209059277, f1_or_dsc: 0.9392161975412142, accuracy: 0.9512409941362309
2024-06-04 06:47:51 - train: epoch 49, iter:0, loss: 0.3169, lr: 1.3903222849333505e-05
2024-06-04 07:45:40 - train: epoch 49, iter:5000, loss: 0.2712, lr: 1.3903222849333505e-05
2024-06-04 08:03:54 - val epoch: 49,  miou: 0.886137097159415, f1_or_dsc: 0.9396316932570457, accuracy: 0.9516071466033003
2024-06-04 08:03:54 - train: epoch 50, iter:0, loss: 0.3149, lr: 1.0976769428005579e-05
2024-06-04 08:48:17 - train: epoch 50, iter:5000, loss: 0.2707, lr: 1.0976769428005579e-05
2024-06-04 09:06:35 - val epoch: 50,  miou: 0.8863740102761392, f1_or_dsc: 0.9397648668265804, accuracy: 0.9517505550792873
2024-06-04 09:06:36 - train: epoch 51, iter:0, loss: 0.3180, lr: 1e-05
2024-06-04 09:51:07 - train: epoch 51, iter:5000, loss: 0.2700, lr: 1e-05
2024-06-04 10:09:30 - val epoch: 51,  miou: 0.88644674435976, f1_or_dsc: 0.939805745388917, accuracy: 0.9517103291949026
2024-06-04 10:09:30 - train: epoch 52, iter:0, loss: 0.3173, lr: 1.0976769428005579e-05
2024-06-04 10:54:00 - train: epoch 52, iter:5000, loss: 0.2702, lr: 1.0976769428005579e-05
2024-06-04 11:12:10 - val epoch: 52,  miou: 0.8875196624105571, f1_or_dsc: 0.9404083889405455, accuracy: 0.9522182396771696
2024-06-04 11:12:11 - train: epoch 53, iter:0, loss: 0.3188, lr: 1.3903222849333451e-05
2024-06-04 11:56:41 - train: epoch 53, iter:5000, loss: 0.2698, lr: 1.3903222849333451e-05
2024-06-04 12:14:58 - val epoch: 53,  miou: 0.8872416801035813, f1_or_dsc: 0.9402523158082065, accuracy: 0.9520553109365362
2024-06-04 12:14:58 - train: epoch 54, iter:0, loss: 0.3172, lr: 1.8767810889299133e-05
2024-06-04 12:59:29 - train: epoch 54, iter:5000, loss: 0.2695, lr: 1.8767810889299133e-05
2024-06-04 13:17:40 - val epoch: 54,  miou: 0.8882983560273742, f1_or_dsc: 0.9408453417246917, accuracy: 0.9525369522490066
2024-06-04 13:17:40 - train: epoch 55, iter:0, loss: 0.3178, lr: 2.555133524132755e-05
2024-06-04 14:02:14 - train: epoch 55, iter:5000, loss: 0.2719, lr: 2.555133524132755e-05
2024-06-04 14:20:26 - val epoch: 55,  miou: 0.8873238296770359, f1_or_dsc: 0.9402984434620075, accuracy: 0.952093124472703
2024-06-04 14:20:26 - train: epoch 56, iter:0, loss: 0.3184, lr: 3.422702443389893e-05
2024-06-04 15:05:28 - train: epoch 56, iter:5000, loss: 0.2708, lr: 3.422702443389893e-05
2024-06-04 15:23:44 - val epoch: 56,  miou: 0.8891105383933839, f1_or_dsc: 0.9413007024454358, accuracy: 0.9529586808603105
2024-06-04 15:23:45 - train: epoch 57, iter:0, loss: 0.3184, lr: 4.47606394853155e-05
2024-06-04 16:08:41 - train: epoch 57, iter:5000, loss: 0.2731, lr: 4.47606394853155e-05
2024-06-04 16:26:58 - val epoch: 57,  miou: 0.883255160391, f1_or_dsc: 0.9380090164814621, accuracy: 0.9502725669993174
2024-06-04 16:26:59 - train: epoch 58, iter:0, loss: 0.3186, lr: 5.711060902932022e-05
2024-06-04 17:11:55 - train: epoch 58, iter:5000, loss: 0.2741, lr: 5.711060902932022e-05
2024-06-04 17:30:13 - val epoch: 58,  miou: 0.8879895173186094, f1_or_dsc: 0.9406720844295408, accuracy: 0.9522695793729362
2024-06-04 17:30:13 - train: epoch 59, iter:0, loss: 0.3171, lr: 7.122819337828753e-05
2024-06-04 18:15:10 - train: epoch 59, iter:5000, loss: 0.2753, lr: 7.122819337828753e-05
2024-06-04 18:33:31 - val epoch: 59,  miou: 0.887633556259266, f1_or_dsc: 0.9404723213527676, accuracy: 0.9520683285805732
2024-06-04 18:33:32 - train: epoch 60, iter:0, loss: 0.3155, lr: 8.705767687650243e-05
2024-06-04 19:18:31 - train: epoch 60, iter:5000, loss: 0.2783, lr: 8.705767687650243e-05
2024-06-04 19:36:59 - val epoch: 60,  miou: 0.8890121973378106, f1_or_dsc: 0.9412455870752954, accuracy: 0.9527490696822951
2024-06-04 19:37:00 - train: epoch 61, iter:0, loss: 0.3207, lr: 0.00010453658778440077
2024-06-04 20:22:39 - train: epoch 61, iter:5000, loss: 0.2836, lr: 0.00010453658778440077
2024-06-04 20:41:15 - val epoch: 61,  miou: 0.8838528270868753, f1_or_dsc: 0.9383459412311254, accuracy: 0.9501947162787916
2024-06-04 20:41:15 - train: epoch 62, iter:0, loss: 0.3192, lr: 0.00012359594482598424
2024-06-04 21:26:16 - train: epoch 62, iter:5000, loss: 0.2858, lr: 0.00012359594482598424
2024-06-04 21:45:06 - val epoch: 62,  miou: 0.8881082618352504, f1_or_dsc: 0.9407387063409223, accuracy: 0.9524306122541548
2024-06-04 21:45:06 - train: epoch 63, iter:0, loss: 0.3072, lr: 0.00014416052942640108
2024-06-04 22:30:11 - train: epoch 63, iter:5000, loss: 0.2866, lr: 0.00014416052942640108
2024-06-04 22:49:01 - val epoch: 63,  miou: 0.8741103545865903, f1_or_dsc: 0.932826983691054, accuracy: 0.9462962490474636
2024-06-04 22:49:02 - train: epoch 64, iter:0, loss: 0.3181, lr: 0.00016614918256529902
2024-06-04 23:34:11 - train: epoch 64, iter:5000, loss: 0.2937, lr: 0.00016614918256529902
2024-06-04 23:53:04 - val epoch: 64,  miou: 0.8765984297654931, f1_or_dsc: 0.9342418877277183, accuracy: 0.9468209361137192
2024-06-04 23:53:05 - train: epoch 65, iter:0, loss: 0.3141, lr: 0.00018947512507439852
2024-06-05 00:38:19 - train: epoch 65, iter:5000, loss: 0.2914, lr: 0.00018947512507439852
2024-06-05 00:57:08 - val epoch: 65,  miou: 0.8614296972658307, f1_or_dsc: 0.9255570581377804, accuracy: 0.939844354194449
2024-06-05 00:57:08 - train: epoch 66, iter:0, loss: 0.3208, lr: 0.00021404630011522558
2024-06-05 01:42:06 - train: epoch 66, iter:5000, loss: 0.2944, lr: 0.00021404630011522558
2024-06-05 02:00:51 - val epoch: 66,  miou: 0.8681724767762503, f1_or_dsc: 0.9294350361850778, accuracy: 0.942954195292372
2024-06-05 02:00:52 - train: epoch 67, iter:0, loss: 0.3467, lr: 0.00023976573648539664
2024-06-05 02:45:56 - train: epoch 67, iter:5000, loss: 0.3014, lr: 0.00023976573648539664
2024-06-05 03:04:45 - val epoch: 67,  miou: 0.8800690749551142, f1_or_dsc: 0.9362092985611451, accuracy: 0.9492448614768171
2024-06-05 03:04:46 - train: epoch 68, iter:0, loss: 0.3015, lr: 0.00026653193131965077
2024-06-05 03:50:16 - train: epoch 68, iter:5000, loss: 0.3109, lr: 0.00026653193131965077
2024-06-05 04:09:11 - val epoch: 68,  miou: 0.8776570518553011, f1_or_dsc: 0.9348427616087759, accuracy: 0.9480603240849413
2024-06-05 04:09:11 - train: epoch 69, iter:0, loss: 0.3237, lr: 0.000294239250675289
2024-06-05 04:54:07 - train: epoch 69, iter:5000, loss: 0.3113, lr: 0.000294239250675289
2024-06-05 05:13:09 - val epoch: 69,  miou: 0.8764026157006874, f1_or_dsc: 0.9341306693642831, accuracy: 0.9466682777928029
2024-06-05 05:13:10 - train: epoch 70, iter:0, loss: 0.3683, lr: 0.0003227783464210842
2024-06-05 05:58:18 - train: epoch 70, iter:5000, loss: 0.3232, lr: 0.0003227783464210842
2024-06-05 06:16:54 - val epoch: 70,  miou: 0.8809767639758828, f1_or_dsc: 0.9367226441582756, accuracy: 0.9496488443124501
2024-06-05 06:16:55 - train: epoch 71, iter:0, loss: 0.3756, lr: 0.00035203658778440065
2024-06-05 07:01:25 - train: epoch 71, iter:5000, loss: 0.3223, lr: 0.00035203658778440065
2024-06-05 07:19:53 - val epoch: 71,  miou: 0.8747447877589346, f1_or_dsc: 0.9331881261604705, accuracy: 0.9455623131426786
