2024-06-01 10:53:42 - #----------Config info----------#
2024-06-01 10:53:42 - model_config: {'num_classes': 2, 'input_channels': 4, 'c_list': [8, 16, 24, 32, 48, 64], 'split_att': 'fc', 'bridge': True},
2024-06-01 10:53:42 - test_weights: ,
2024-06-01 10:53:42 - datasets: ISIC2017,
2024-06-01 10:53:42 - data_path: ,
2024-06-01 10:53:42 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-06-01 10:53:42 - num_classes: 1,
2024-06-01 10:53:42 - input_size_h: 384,
2024-06-01 10:53:42 - input_size_w: 384,
2024-06-01 10:53:42 - input_channels: 4,
2024-06-01 10:53:42 - distributed: False,
2024-06-01 10:53:42 - local_rank: -1,
2024-06-01 10:53:42 - num_workers: 0,
2024-06-01 10:53:42 - seed: 42,
2024-06-01 10:53:42 - world_size: None,
2024-06-01 10:53:42 - rank: None,
2024-06-01 10:53:42 - amp: False,
2024-06-01 10:53:42 - batch_size: 4,
2024-06-01 10:53:42 - epochs: 80,
2024-06-01 10:53:42 - work_dir: ./results/,
2024-06-01 10:53:42 - print_interval: 5000,
2024-06-01 10:53:42 - val_interval: 1,
2024-06-01 10:53:42 - save_interval: 1,
2024-06-01 10:53:42 - threshold: 0.5,
2024-06-01 10:53:42 - opt: AdamW,
2024-06-01 10:53:42 - lr: 0.001,
2024-06-01 10:53:42 - betas: (0.9, 0.999),
2024-06-01 10:53:42 - eps: 1e-08,
2024-06-01 10:53:42 - weight_decay: 0.01,
2024-06-01 10:53:42 - amsgrad: False,
2024-06-01 10:53:42 - sch: CosineAnnealingLR,
2024-06-01 10:53:42 - T_max: 50,
2024-06-01 10:53:42 - eta_min: 1e-05,
2024-06-01 10:53:42 - last_epoch: -1,
2024-06-01 10:53:44 - train: epoch 1, iter:0, loss: 1.3920, lr: 0.001
2024-06-02 03:10:49 - train: epoch 11, iter:5000, loss: 0.5213, lr: 0.0009054634122155987
2024-06-02 03:33:24 - val epoch: 11,  miou: 0.7641731644011629, f1_or_dsc: 0.8663244400507095, accuracy: 0.8684512842131843
2024-06-02 03:33:25 - train: epoch 12, iter:0, loss: 0.5360, lr: 0.0008864040551740153
2024-06-02 04:38:38 - train: epoch 12, iter:5000, loss: 0.4734, lr: 0.0008864040551740153
2024-06-02 05:01:07 - val epoch: 12,  miou: 0.7327555160043194, f1_or_dsc: 0.845769076175306, accuracy: 0.8422098247620637
2024-06-02 05:01:08 - train: epoch 13, iter:0, loss: 0.6567, lr: 0.0008658394705735984
2024-06-02 06:05:06 - train: epoch 13, iter:5000, loss: 0.4841, lr: 0.0008658394705735984
2024-06-02 06:26:43 - val epoch: 13,  miou: 0.775307840940551, f1_or_dsc: 0.8734348185267925, accuracy: 0.8774897074909987
2024-06-02 06:26:44 - train: epoch 14, iter:0, loss: 0.7116, lr: 0.0008438508174347006
2024-06-02 07:29:39 - train: epoch 14, iter:5000, loss: 0.5541, lr: 0.0008438508174347006
2024-06-02 07:51:47 - val epoch: 14,  miou: 0.7690635808245606, f1_or_dsc: 0.8694583837016192, accuracy: 0.8761418130455232
2024-06-02 07:51:48 - train: epoch 15, iter:0, loss: 0.6018, lr: 0.000820524874925601
2024-06-02 08:56:14 - train: epoch 15, iter:5000, loss: 0.5015, lr: 0.000820524874925601
2024-06-02 09:17:34 - val epoch: 15,  miou: 0.7838938051069089, f1_or_dsc: 0.878857029339737, accuracy: 0.883312285592204
2024-06-02 09:17:35 - train: epoch 16, iter:0, loss: 0.4978, lr: 0.000795953699884774
2024-06-02 10:25:11 - train: epoch 16, iter:5000, loss: 0.4653, lr: 0.000795953699884774
2024-06-02 10:48:09 - val epoch: 16,  miou: 0.7719783303865263, f1_or_dsc: 0.8713180259017419, accuracy: 0.8748237249024755
2024-06-02 10:48:10 - train: epoch 17, iter:0, loss: 0.5314, lr: 0.000770234263514603
2024-06-02 11:57:52 - train: epoch 17, iter:5000, loss: 0.4600, lr: 0.000770234263514603
2024-06-02 12:20:17 - val epoch: 17,  miou: 0.7916207110558972, f1_or_dsc: 0.8836922973382609, accuracy: 0.8898782605479911
2024-06-02 12:20:18 - train: epoch 18, iter:0, loss: 0.6979, lr: 0.0007434680686803488
2024-06-02 13:27:51 - train: epoch 18, iter:5000, loss: 0.4574, lr: 0.0007434680686803488
2024-06-02 13:48:03 - val epoch: 18,  miou: 0.7677998241804739, f1_or_dsc: 0.8686501872873696, accuracy: 0.8763146056805801
2024-06-02 13:48:04 - train: epoch 19, iter:0, loss: 0.4343, lr: 0.0007157607493247108
2024-06-02 14:43:58 - train: epoch 19, iter:5000, loss: 0.4601, lr: 0.0007157607493247108
2024-06-02 15:04:46 - val epoch: 19,  miou: 0.7904918072355872, f1_or_dsc: 0.8829884661198864, accuracy: 0.8881412270357891
2024-06-02 15:04:47 - train: epoch 20, iter:0, loss: 0.5650, lr: 0.0006872216535789154
2024-06-02 16:01:34 - train: epoch 20, iter:5000, loss: 0.4313, lr: 0.0006872216535789154
2024-06-02 16:22:09 - val epoch: 20,  miou: 0.8129281261926914, f1_or_dsc: 0.8968123054055231, accuracy: 0.9033638131833063
2024-06-02 16:22:09 - train: epoch 21, iter:0, loss: 0.4116, lr: 0.0006579634122155987
2024-06-02 17:16:48 - train: epoch 21, iter:5000, loss: 0.4378, lr: 0.0006579634122155987
2024-06-02 17:37:34 - val epoch: 21,  miou: 0.8233976900191787, f1_or_dsc: 0.9031465757867864, accuracy: 0.9105872087138795
2024-06-02 17:37:35 - train: epoch 22, iter:0, loss: 0.4215, lr: 0.0006281014941466028
2024-06-02 18:32:22 - train: epoch 22, iter:5000, loss: 0.4263, lr: 0.0006281014941466028
2024-06-02 18:53:09 - val epoch: 22,  miou: 0.7531353607101665, f1_or_dsc: 0.8591867776884994, accuracy: 0.8599652658803971
2024-06-02 18:53:09 - train: epoch 23, iter:0, loss: 0.3842, lr: 0.0005977537507199335
2024-06-02 19:48:40 - train: epoch 23, iter:5000, loss: 0.4198, lr: 0.0005977537507199335
2024-06-02 20:09:09 - val epoch: 23,  miou: 0.7697229870981642, f1_or_dsc: 0.8698796282917567, accuracy: 0.8716118667647464
2024-06-02 20:09:10 - train: epoch 24, iter:0, loss: 0.5019, lr: 0.0005670399506143305
2024-06-02 21:05:39 - train: epoch 24, iter:5000, loss: 0.4051, lr: 0.0005670399506143305
2024-06-02 21:26:54 - val epoch: 24,  miou: 0.7865378533255074, f1_or_dsc: 0.8805163034876934, accuracy: 0.8828086324660596
2024-06-02 21:26:55 - train: epoch 25, iter:0, loss: 0.4228, lr: 0.0005360813071670099
2024-06-02 22:20:30 - train: epoch 25, iter:5000, loss: 0.3900, lr: 0.0005360813071670099
2024-06-02 22:41:09 - val epoch: 25,  miou: 0.815172517695872, f1_or_dsc: 0.8981763548630943, accuracy: 0.9046332097025519
2024-06-02 22:41:10 - train: epoch 26, iter:0, loss: 0.3928, lr: 0.0005049999999999998
2024-06-02 23:44:42 - train: epoch 26, iter:5000, loss: 0.3870, lr: 0.0005049999999999998
2024-06-03 00:06:56 - val epoch: 26,  miou: 0.8343673535317404, f1_or_dsc: 0.90970584700531, accuracy: 0.9166551038998254
2024-06-03 00:06:57 - train: epoch 27, iter:0, loss: 0.4150, lr: 0.0004739186928329897
2024-06-03 01:12:55 - train: epoch 27, iter:5000, loss: 0.3717, lr: 0.0004739186928329897
2024-06-03 01:35:01 - val epoch: 27,  miou: 0.7981292875641555, f1_or_dsc: 0.8877329267522751, accuracy: 0.8911810077976566
2024-06-03 01:35:02 - train: epoch 28, iter:0, loss: 0.4512, lr: 0.0004429600493856692
2024-06-03 02:40:35 - train: epoch 28, iter:5000, loss: 0.3575, lr: 0.0004429600493856692
2024-06-03 03:03:05 - val epoch: 28,  miou: 0.7289387363491946, f1_or_dsc: 0.8432210130110365, accuracy: 0.8386019573514029
2024-06-03 03:03:06 - train: epoch 29, iter:0, loss: 0.6660, lr: 0.0004122462492800661
2024-06-03 04:08:41 - train: epoch 29, iter:5000, loss: 0.3628, lr: 0.0004122462492800661
2024-06-03 04:31:33 - val epoch: 29,  miou: 0.8202875317726259, f1_or_dsc: 0.901272483005821, accuracy: 0.9083217898643268
2024-06-03 04:31:34 - train: epoch 30, iter:0, loss: 0.4619, lr: 0.0003818985058533967
2024-06-03 05:40:01 - train: epoch 30, iter:5000, loss: 0.3450, lr: 0.0003818985058533967
2024-06-03 06:03:03 - val epoch: 30,  miou: 0.8230973727389784, f1_or_dsc: 0.9029658920547687, accuracy: 0.9092475547979191
2024-06-03 06:03:04 - train: epoch 31, iter:0, loss: 0.4420, lr: 0.00035203658778440103
2024-06-03 07:10:23 - train: epoch 31, iter:5000, loss: 0.3438, lr: 0.00035203658778440103
2024-06-03 07:34:00 - val epoch: 31,  miou: 0.7944603064684204, f1_or_dsc: 0.8854587684159528, accuracy: 0.8925879722070389
2024-06-03 07:34:00 - train: epoch 32, iter:0, loss: 0.4928, lr: 0.00032277834642108444
2024-06-03 08:40:49 - train: epoch 32, iter:5000, loss: 0.3329, lr: 0.00032277834642108444
2024-06-03 09:04:15 - val epoch: 32,  miou: 0.8404055862742436, f1_or_dsc: 0.9132830203755017, accuracy: 0.9209204919153332
2024-06-03 09:04:16 - train: epoch 33, iter:0, loss: 0.4137, lr: 0.0002942392506752889
2024-06-03 10:12:03 - train: epoch 33, iter:5000, loss: 0.3304, lr: 0.0002942392506752889
2024-06-03 10:35:18 - val epoch: 33,  miou: 0.8520254048254133, f1_or_dsc: 0.9201012066092388, accuracy: 0.9274163263236799
2024-06-03 10:35:19 - train: epoch 34, iter:0, loss: 0.4571, lr: 0.00026653193131965077
2024-06-03 11:41:54 - train: epoch 34, iter:5000, loss: 0.3163, lr: 0.00026653193131965077
2024-06-03 12:05:24 - val epoch: 34,  miou: 0.841180253956843, f1_or_dsc: 0.9137402512861842, accuracy: 0.9193958310742474
2024-06-03 12:05:25 - train: epoch 35, iter:0, loss: 0.3608, lr: 0.00023976573648539642
2024-06-03 13:12:59 - train: epoch 35, iter:5000, loss: 0.3146, lr: 0.00023976573648539642
2024-06-03 13:36:21 - val epoch: 35,  miou: 0.811359610871434, f1_or_dsc: 0.8958570192266724, accuracy: 0.9078693060977362
2024-06-03 13:36:22 - train: epoch 36, iter:0, loss: 0.4324, lr: 0.00021404630011522574
2024-06-03 14:44:17 - train: epoch 36, iter:5000, loss: 0.3054, lr: 0.00021404630011522574
2024-06-03 15:07:18 - val epoch: 36,  miou: 0.8489082242199578, f1_or_dsc: 0.9182805431871629, accuracy: 0.9243711740360743
2024-06-03 15:07:19 - train: epoch 37, iter:0, loss: 0.4154, lr: 0.00018947512507439847
2024-06-03 16:13:33 - train: epoch 37, iter:5000, loss: 0.3035, lr: 0.00018947512507439847
2024-06-03 16:35:47 - val epoch: 37,  miou: 0.8435429855856117, f1_or_dsc: 0.9151324294373918, accuracy: 0.9210595770755944
2024-06-03 16:35:48 - train: epoch 38, iter:0, loss: 0.3823, lr: 0.000166149182565299
2024-06-03 17:37:58 - train: epoch 38, iter:5000, loss: 0.3007, lr: 0.000166149182565299
2024-06-03 17:59:38 - val epoch: 38,  miou: 0.8432328300470204, f1_or_dsc: 0.91494988186111, accuracy: 0.9220884862801105
2024-06-03 17:59:39 - train: epoch 39, iter:0, loss: 0.4011, lr: 0.00014416052942640132
2024-06-03 18:58:08 - train: epoch 39, iter:5000, loss: 0.2918, lr: 0.00014416052942640132
2024-06-03 19:20:07 - val epoch: 39,  miou: 0.8480044623813784, f1_or_dsc: 0.917751531063536, accuracy: 0.9243638081056741
2024-06-03 19:20:08 - train: epoch 40, iter:0, loss: 0.3643, lr: 0.00012359594482598432
2024-06-03 20:18:03 - train: epoch 40, iter:5000, loss: 0.2843, lr: 0.00012359594482598432
2024-06-03 20:39:59 - val epoch: 40,  miou: 0.8547132020942189, f1_or_dsc: 0.9216661650212372, accuracy: 0.9278824911928223
2024-06-03 20:40:00 - train: epoch 41, iter:0, loss: 0.3471, lr: 0.00010453658778440102
2024-06-03 21:40:56 - train: epoch 41, iter:5000, loss: 0.2794, lr: 0.00010453658778440102
2024-06-03 22:03:24 - val epoch: 41,  miou: 0.8533369404836698, f1_or_dsc: 0.920865409676637, accuracy: 0.9270754513186377
2024-06-03 22:03:24 - train: epoch 42, iter:0, loss: 0.3789, lr: 8.70576768765026e-05
2024-06-03 23:04:47 - train: epoch 42, iter:5000, loss: 0.2748, lr: 8.70576768765026e-05
2024-06-03 23:27:12 - val epoch: 42,  miou: 0.8518826036203991, f1_or_dsc: 0.9200179341336033, accuracy: 0.9263321819359916
2024-06-03 23:27:13 - train: epoch 43, iter:0, loss: 0.3330, lr: 7.12281933782875e-05
2024-06-04 00:28:23 - train: epoch 43, iter:5000, loss: 0.2746, lr: 7.12281933782875e-05
2024-06-04 00:50:39 - val epoch: 43,  miou: 0.8565674772858057, f1_or_dsc: 0.9227431674479808, accuracy: 0.9299255449878489
2024-06-04 00:50:40 - train: epoch 44, iter:0, loss: 0.3355, lr: 5.71106090293204e-05
2024-06-04 01:52:24 - train: epoch 44, iter:5000, loss: 0.2670, lr: 5.71106090293204e-05
2024-06-04 02:14:22 - val epoch: 44,  miou: 0.8614548228412408, f1_or_dsc: 0.9255715607713272, accuracy: 0.9328271744984291
2024-06-04 02:14:23 - train: epoch 45, iter:0, loss: 0.3414, lr: 4.4760639485315563e-05
2024-06-04 03:15:17 - train: epoch 45, iter:5000, loss: 0.2661, lr: 4.4760639485315563e-05
2024-06-04 03:37:01 - val epoch: 45,  miou: 0.8592559973662499, f1_or_dsc: 0.924300901633168, accuracy: 0.9317842398400902
2024-06-04 03:37:02 - train: epoch 46, iter:0, loss: 0.3389, lr: 3.422702443389899e-05
2024-06-04 04:37:40 - train: epoch 46, iter:5000, loss: 0.2600, lr: 3.422702443389899e-05
2024-06-04 04:58:25 - val epoch: 46,  miou: 0.8644486360796922, f1_or_dsc: 0.9272968097392446, accuracy: 0.9351095789834244
2024-06-04 04:58:26 - train: epoch 47, iter:0, loss: 0.3213, lr: 2.5551335241327665e-05
2024-06-04 06:00:22 - train: epoch 47, iter:5000, loss: 0.2591, lr: 2.5551335241327665e-05
2024-06-04 06:21:15 - val epoch: 47,  miou: 0.862076903169826, f1_or_dsc: 0.9259305044837909, accuracy: 0.9335585429595153
2024-06-04 06:21:16 - train: epoch 48, iter:0, loss: 0.2983, lr: 1.876781088929908e-05
2024-06-04 07:23:55 - train: epoch 48, iter:5000, loss: 0.2572, lr: 1.876781088929908e-05
2024-06-04 07:44:45 - val epoch: 48,  miou: 0.8629106926494025, f1_or_dsc: 0.9264112295390654, accuracy: 0.9341221636644477
2024-06-04 07:44:46 - train: epoch 49, iter:0, loss: 0.2845, lr: 1.3903222849333505e-05
2024-06-04 08:30:07 - train: epoch 49, iter:5000, loss: 0.2556, lr: 1.3903222849333505e-05
2024-06-04 08:49:00 - val epoch: 49,  miou: 0.8626994386947948, f1_or_dsc: 0.9262894708330333, accuracy: 0.9338029447249394
2024-06-04 08:49:01 - train: epoch 50, iter:0, loss: 0.2898, lr: 1.0976769428005579e-05
2024-06-04 09:34:13 - train: epoch 50, iter:5000, loss: 0.2552, lr: 1.0976769428005579e-05
2024-06-04 09:53:10 - val epoch: 50,  miou: 0.8660150324687497, f1_or_dsc: 0.928197273226686, accuracy: 0.9357497262256909
2024-06-04 09:53:11 - train: epoch 51, iter:0, loss: 0.2942, lr: 1e-05
2024-06-04 10:38:35 - train: epoch 51, iter:5000, loss: 0.2540, lr: 1e-05
2024-06-04 10:57:27 - val epoch: 51,  miou: 0.8661042818311553, f1_or_dsc: 0.9282485338721496, accuracy: 0.9355767353009561
2024-06-04 10:57:28 - train: epoch 52, iter:0, loss: 0.2825, lr: 1.0976769428005579e-05
2024-06-04 11:42:49 - train: epoch 52, iter:5000, loss: 0.2536, lr: 1.0976769428005579e-05
2024-06-04 12:01:39 - val epoch: 52,  miou: 0.8648337420916833, f1_or_dsc: 0.9275183332125319, accuracy: 0.9351205088166956
2024-06-04 12:01:40 - train: epoch 53, iter:0, loss: 0.2923, lr: 1.3903222849333451e-05
2024-06-04 12:47:08 - train: epoch 53, iter:5000, loss: 0.2542, lr: 1.3903222849333451e-05
2024-06-04 13:05:57 - val epoch: 53,  miou: 0.8661272615365848, f1_or_dsc: 0.9282617315427978, accuracy: 0.9354937227436674
2024-06-04 13:05:58 - train: epoch 54, iter:0, loss: 0.2862, lr: 1.8767810889299133e-05
2024-06-04 13:51:22 - train: epoch 54, iter:5000, loss: 0.2543, lr: 1.8767810889299133e-05
2024-06-04 14:10:11 - val epoch: 54,  miou: 0.867096699368668, f1_or_dsc: 0.92881820171592, accuracy: 0.9361454185892267
2024-06-04 14:10:11 - train: epoch 55, iter:0, loss: 0.2917, lr: 2.555133524132755e-05
2024-06-04 14:55:41 - train: epoch 55, iter:5000, loss: 0.2561, lr: 2.555133524132755e-05
2024-06-04 15:14:38 - val epoch: 55,  miou: 0.8633793540031521, f1_or_dsc: 0.9266812494711064, accuracy: 0.9342606203172477
2024-06-04 15:14:39 - train: epoch 56, iter:0, loss: 0.3030, lr: 3.422702443389893e-05
2024-06-04 16:00:02 - train: epoch 56, iter:5000, loss: 0.2567, lr: 3.422702443389893e-05
2024-06-04 16:19:00 - val epoch: 56,  miou: 0.853425083731107, f1_or_dsc: 0.9209167300283728, accuracy: 0.9288782638905885
2024-06-04 16:19:00 - train: epoch 57, iter:0, loss: 0.3061, lr: 4.47606394853155e-05
2024-06-04 17:04:16 - train: epoch 57, iter:5000, loss: 0.2560, lr: 4.47606394853155e-05
2024-06-04 17:23:19 - val epoch: 57,  miou: 0.8619619727594408, f1_or_dsc: 0.9258642070783079, accuracy: 0.934057099863894
2024-06-04 17:23:19 - train: epoch 58, iter:0, loss: 0.2942, lr: 5.711060902932022e-05
2024-06-04 18:08:46 - train: epoch 58, iter:5000, loss: 0.2598, lr: 5.711060902932022e-05
2024-06-04 18:27:53 - val epoch: 58,  miou: 0.8627330530411611, f1_or_dsc: 0.926308846705258, accuracy: 0.9343216244907354
2024-06-04 18:27:54 - train: epoch 59, iter:0, loss: 0.3354, lr: 7.122819337828753e-05
2024-06-04 19:13:40 - train: epoch 59, iter:5000, loss: 0.2627, lr: 7.122819337828753e-05
2024-06-04 19:32:47 - val epoch: 59,  miou: 0.8627246731396618, f1_or_dsc: 0.9263040164551223, accuracy: 0.9339998118514228
2024-06-04 19:32:48 - train: epoch 60, iter:0, loss: 0.3369, lr: 8.705767687650243e-05
2024-06-04 20:18:04 - train: epoch 60, iter:5000, loss: 0.2662, lr: 8.705767687650243e-05
2024-06-04 20:37:26 - val epoch: 60,  miou: 0.8585426278187556, f1_or_dsc: 0.9238880130786867, accuracy: 0.9312684370450668
2024-06-04 20:37:26 - train: epoch 61, iter:0, loss: 0.3422, lr: 0.00010453658778440077
2024-06-04 21:22:57 - train: epoch 61, iter:5000, loss: 0.2663, lr: 0.00010453658778440077
2024-06-04 21:42:08 - val epoch: 61,  miou: 0.8524383363910264, f1_or_dsc: 0.9203419294936114, accuracy: 0.929567740116336
2024-06-04 21:42:09 - train: epoch 62, iter:0, loss: 0.3238, lr: 0.00012359594482598424
2024-06-04 22:27:24 - train: epoch 62, iter:5000, loss: 0.2804, lr: 0.00012359594482598424
2024-06-04 22:46:29 - val epoch: 62,  miou: 0.8528984907395714, f1_or_dsc: 0.9206100550053802, accuracy: 0.9277003063547196
2024-06-04 22:46:30 - train: epoch 63, iter:0, loss: 0.3320, lr: 0.00014416052942640108
2024-06-04 23:31:32 - train: epoch 63, iter:5000, loss: 0.2873, lr: 0.00014416052942640108
2024-06-04 23:50:44 - val epoch: 63,  miou: 0.8619339654328713, f1_or_dsc: 0.9258480498608711, accuracy: 0.9312808699849141
2024-06-04 23:50:45 - train: epoch 64, iter:0, loss: 0.3329, lr: 0.00016614918256529902
2024-06-05 00:35:56 - train: epoch 64, iter:5000, loss: 0.2874, lr: 0.00016614918256529902
2024-06-05 00:55:01 - val epoch: 64,  miou: 0.8576914518362234, f1_or_dsc: 0.9233949491326384, accuracy: 0.9309106374848847
2024-06-05 00:55:02 - train: epoch 65, iter:0, loss: 0.3402, lr: 0.00018947512507439852
2024-06-05 01:40:13 - train: epoch 65, iter:5000, loss: 0.2917, lr: 0.00018947512507439852
2024-06-05 01:59:23 - val epoch: 65,  miou: 0.8359451156636785, f1_or_dsc: 0.9106428166415982, accuracy: 0.916738611296087
2024-06-05 01:59:23 - train: epoch 66, iter:0, loss: 0.3353, lr: 0.00021404630011522558
2024-06-05 02:44:48 - train: epoch 66, iter:5000, loss: 0.2949, lr: 0.00021404630011522558
2024-06-05 03:03:50 - val epoch: 66,  miou: 0.851460048751846, f1_or_dsc: 0.9197714520773529, accuracy: 0.9266280531511516
2024-06-05 03:03:51 - train: epoch 67, iter:0, loss: 0.3326, lr: 0.00023976573648539664
2024-06-05 03:49:19 - train: epoch 67, iter:5000, loss: 0.3112, lr: 0.00023976573648539664
2024-06-05 04:08:26 - val epoch: 67,  miou: 0.8402926267463255, f1_or_dsc: 0.9132163162898499, accuracy: 0.9199701771262205
2024-06-05 04:08:27 - train: epoch 68, iter:0, loss: 0.4952, lr: 0.00026653193131965077
2024-06-05 04:54:00 - train: epoch 68, iter:5000, loss: 0.3193, lr: 0.00026653193131965077
2024-06-05 05:13:13 - val epoch: 68,  miou: 0.8564683196394763, f1_or_dsc: 0.9226856290289955, accuracy: 0.9292174941535705
2024-06-05 05:13:14 - train: epoch 69, iter:0, loss: 0.4118, lr: 0.000294239250675289
2024-06-05 05:59:04 - train: epoch 69, iter:5000, loss: 0.3356, lr: 0.000294239250675289
2024-06-05 06:17:59 - val epoch: 69,  miou: 0.8490147861602814, f1_or_dsc: 0.918342884562184, accuracy: 0.9268378763835521
2024-06-05 06:18:00 - train: epoch 70, iter:0, loss: 0.4029, lr: 0.0003227783464210842
2024-06-05 07:03:06 - train: epoch 70, iter:5000, loss: 0.3228, lr: 0.0003227783464210842
2024-06-05 07:22:05 - val epoch: 70,  miou: 0.8299185952647234, f1_or_dsc: 0.9070552071685616, accuracy: 0.9118924655672807
2024-06-05 07:22:05 - train: epoch 71, iter:0, loss: 0.4114, lr: 0.00035203658778440065
2024-06-05 08:07:35 - train: epoch 71, iter:5000, loss: 0.3350, lr: 0.00035203658778440065
2024-06-05 08:26:27 - val epoch: 71,  miou: 0.834544275266231, f1_or_dsc: 0.9098109939539301, accuracy: 0.9180118859719344
